Date,VOO,QQQ,SPY,VTI,VT,VXUS,SCHD,BND,TLT,GLD,IWM,XLK,XLF,XLV,VNQ
2024-07-16,1226.73,989.39,451.62,274.64,99.45,104.37,93.28,92.62,156.71,318.13,521.37,681.72,66.62,239.26,59.93
2024-07-17,1221.19,973.94,449.4,276.31,99.77,104.01,92.69,92.38,157.03,316.22,519.31,693.72,67.08,237.7,60.85
2024-07-18,1228.54,957.37,453.13,275.86,98.64,104.4,93.17,91.85,156.65,310.32,517.97,690.85,67.5,235.42,60.63
2024-07-19,1243.5,950.9,454.22,276.16,98.46,104.0,92.92,92.32,157.7,310.64,525.22,674.12,66.27,237.22,61.11
2024-07-22,1244.34,963.91,450.19,275.32,98.78,103.75,92.8,92.12,158.11,308.71,511.14,675.26,66.02,238.52,60.85
2024-07-23,1248.56,946.03,450.37,271.61,99.95,104.83,93.8,92.2,157.75,306.8,508.13,666.25,65.68,235.0,61.07
2024-07-24,1269.24,912.84,453.9,272.4,100.57,104.95,94.83,92.39,158.04,305.98,497.06,660.05,65.12,236.88,61.62
2024-07-25,1272.73,908.19,453.29,277.4,99.98,104.2,94.65,92.84,159.62,305.72,495.47,657.77,64.55,235.43,62.03
2024-07-26,1304.63,915.05,458.6,275.22,101.05,104.88,94.2,92.81,158.95,305.77,492.72,655.15,63.25,234.76,62.99
2024-07-29,1312.22,929.43,463.22,273.34,100.82,105.09,93.57,92.66,159.44,303.63,493.41,656.9,62.36,235.25,63.38
2024-07-30,1291.01,924.56,467.45,271.22,99.76,102.78,94.14,92.72,159.37,303.16,489.84,663.77,63.0,236.57,63.42
2024-07-31,1300.82,920.32,465.62,273.2,99.64,103.2,94.02,93.11,159.9,298.87,485.4,660.86,62.92,237.6,62.89
2024-08-01,1306.12,934.25,461.07,274.49,100.94,103.58,93.76,93.07,159.12,299.7,489.38,664.96,62.58,237.6,62.57
2024-08-02,1322.66,912.79,458.6,274.21,101.12,103.63,93.17,92.8,159.27,292.76,492.38,665.57,62.6,236.81,63.16
2024-08-05,1331.71,908.87,459.65,271.96,101.17,104.47,92.62,92.36,160.61,292.13,496.0,674.67,63.45,237.78,62.11
2024-08-06,1330.6,911.59,462.22,272.33,102.67,103.88,92.9,92.02,159.49,294.4,495.09,673.39,63.47,237.63,62.91
2024-08-07,1315.84,917.29,452.94,268.43,101.41,104.22,91.93,92.28,157.9,291.92,491.72,673.14,63.88,241.52,62.73
2024-08-08,1313.87,911.95,453.1,268.92,100.3,102.81,92.72,92.2,156.37,293.7,491.18,670.12,63.29,242.87,62.16
2024-08-09,1303.93,912.89,453.98,271.27,98.9,103.21,92.35,92.03,155.0,296.55,494.47,669.1,62.87,241.0,61.41
2024-08-12,1297.4,884.81,452.99,268.19,99.26,105.01,92.27,91.83,155.71,288.59,481.11,662.31,63.15,240.09,61.9
2024-08-13,1305.23,878.0,458.71,264.43,99.44,104.12,91.3,91.87,154.06,288.3,483.69,654.68,64.53,240.3,61.91
2024-08-14,1326.45,883.54,460.74,268.51,100.83,103.45,91.33,91.81,153.73,281.58,485.77,662.19,65.59,243.16,63.04
2024-08-15,1332.03,873.13,466.64,267.08,101.08,102.83,91.12,91.74,154.46,281.37,486.34,652.72,66.05,246.29,62.16
2024-08-16,1317.61,874.3,465.9,270.08,100.76,102.98,91.12,92.14,154.96,281.42,485.62,650.3,66.19,245.54,61.77
2024-08-19,1323.77,879.74,470.23,269.81,100.8,102.04,92.25,92.6,154.52,275.77,470.11,659.91,67.26,243.62,61.73
2024-08-20,1339.37,876.47,477.7,269.53,100.94,102.45,92.42,92.14,154.75,280.18,467.69,657.16,67.89,241.45,61.22
2024-08-21,1332.29,878.87,483.83,270.77,99.49,103.24,91.86,92.25,154.89,280.9,478.42,665.18,66.15,242.09,61.24
2024-08-22,1331.24,868.73,479.04,268.64,101.9,103.76,91.36,92.03,154.64,279.02,478.69,660.2,65.39,247.12,61.49
2024-08-23,1332.06,866.99,478.11,269.1,102.4,102.17,91.84,91.97,154.41,282.43,477.02,651.06,65.66,248.4,61.84
2024-08-26,1322.81,874.17,476.75,268.26,102.63,103.1,92.85,92.07,157.03,278.35,477.32,637.13,64.35,245.02,62.92
2024-08-27,1331.55,876.42,479.17,265.04,103.22,103.98,93.1,92.02,158.0,275.61,479.64,649.18,63.72,243.55,62.01
2024-08-28,1330.66,870.47,482.48,266.01,103.91,104.77,93.67,92.1,160.98,270.49,483.81,639.41,63.24,242.32,62.27
2024-08-29,1336.57,873.44,478.87,265.48,103.81,105.14,94.17,92.31,160.39,274.54,482.61,646.49,63.08,240.67,61.83
2024-08-30,1326.0,881.83,479.39,265.21,103.27,105.37,95.3,92.4,160.3,275.35,485.38,637.99,62.89,239.95,62.15
2024-09-02,1321.15,859.58,470.44,262.3,103.86,106.36,93.82,92.23,158.69,276.91,495.83,650.1,62.71,240.84,62.47
2024-09-03,1330.79,872.64,477.06,266.37,104.25,108.2,94.37,92.05,157.74,277.65,502.31,670.44,63.32,242.39,61.79
2024-09-04,1326.74,869.46,474.96,268.71,103.54,107.32,95.17,91.65,160.02,279.03,517.32,655.25,63.15,244.83,61.18
2024-09-05,1349.02,874.64,475.42,271.28,104.87,108.37,94.16,91.41,159.4,279.27,513.24,645.87,62.9,246.07,61.56
2024-09-06,1344.57,888.36,474.23,270.63,105.18,108.31,93.52,91.99,161.72,279.96,524.29,653.25,61.96,241.94,61.59
2024-09-09,1348.06,873.53,479.58,266.34,105.9,108.22,92.9,91.77,160.21,280.27,519.27,658.36,62.7,239.79,61.46
2024-09-10,1360.59,866.24,466.93,271.38,107.23,106.78,92.38,91.44,158.95,278.94,521.79,665.92,62.25,239.56,61.94
2024-09-11,1343.0,863.61,467.06,271.35,107.29,106.55,92.06,91.54,158.55,278.9,526.81,661.1,61.5,239.97,62.47
2024-09-12,1321.29,855.6,466.79,269.56,107.63,105.64,92.28,91.52,158.49,279.59,523.63,679.79,61.67,241.9,62.12
2024-09-13,1302.87,874.81,465.0,270.75,108.44,105.24,92.97,91.47,159.61,279.91,524.42,681.38,61.16,242.1,61.54
2024-09-16,1319.04,865.89,472.78,273.86,107.78,104.25,93.83,91.89,160.17,276.59,530.64,670.38,60.81,242.31,60.67
2024-09-17,1312.79,860.34,469.03,273.94,107.87,103.86,93.22,92.06,159.67,273.61,526.11,668.5,61.01,242.92,60.72
2024-09-18,1345.15,863.07,472.65,277.38,108.03,103.52,92.61,91.92,159.53,276.1,537.38,657.83,60.81,242.48,59.76
2024-09-19,1338.62,850.51,474.45,280.35,107.16,103.64,93.65,91.8,159.15,275.47,528.22,672.81,62.43,242.78,59.84
2024-09-20,1341.59,846.78,480.31,277.63,109.39,102.19,94.18,91.67,158.07,276.86,541.34,667.13,62.39,245.29,60.69
2024-09-23,1361.78,850.67,477.49,275.99,108.07,100.91,94.28,91.93,157.02,274.45,548.38,672.16,62.85,245.22,60.46
2024-09-24,1388.24,847.61,474.4,278.62,106.87,101.26,94.68,91.85,158.25,271.2,547.98,668.25,61.49,245.26,60.11
2024-09-25,1415.94,847.11,479.52,271.61,108.15,100.58,94.7,91.35,156.08,269.39,545.42,663.03,60.91,245.29,61.5
2024-09-26,1432.78,841.97,481.65,271.36,108.87,101.56,95.14,91.34,158.0,268.97,542.15,645.95,60.19,248.21,62.57
2024-09-27,1447.33,826.4,474.83,267.82,107.92,101.79,94.92,90.91,157.6,267.56,541.44,651.77,59.56,245.89,62.05
2024-09-30,1456.12,830.25,472.62,266.74,108.54,102.36,95.17,91.55,156.69,270.46,541.32,663.97,59.86,249.85,62.16
2024-10-01,1467.52,849.1,474.55,266.11,109.98,103.67,94.03,91.28,157.58,270.93,550.1,656.02,60.58,247.37,62.41
2024-10-02,1460.58,849.8,478.51,265.34,109.99,103.41,93.53,91.25,159.36,275.09,563.96,642.44,60.84,246.05,62.58
2024-10-03,1449.98,852.72,475.65,264.08,112.55,102.92,93.05,91.33,160.72,276.07,565.6,650.05,60.71,247.77,63.89
2024-10-04,1450.63,860.67,462.76,261.47,110.88,103.74,92.8,91.26,161.34,270.68,559.8,635.68,60.29,250.13,63.97
2024-10-07,1448.99,847.41,465.25,267.26,111.6,104.23,92.14,91.19,162.68,273.09,556.17,646.88,61.08,247.14,64.16
2024-10-08,1443.47,866.1,460.09,272.1,112.78,104.09,91.77,91.32,160.58,269.77,555.11,639.23,62.53,244.87,64.68
2024-10-09,1453.66,868.82,451.52,269.24,113.71,105.39,90.67,91.77,159.96,270.35,548.12,629.92,62.65,245.58,65.58
2024-10-10,1467.47,887.2,439.63,273.39,113.55,105.23,91.11,92.0,158.87,268.7,540.2,632.53,63.34,250.76,66.29
2024-10-11,1469.39,879.53,443.21,272.49,113.3,105.29,91.09,92.44,160.36,273.48,554.69,623.89,63.61,253.63,66.72
2024-10-14,1490.61,900.2,443.94,272.96,113.78,105.33,89.85,92.15,159.91,276.77,557.02,618.22,64.18,253.18,65.56
2024-10-15,1475.24,909.53,443.19,272.92,114.64,104.5,89.27,92.25,160.94,275.15,551.4,621.69,63.35,247.89,65.22
2024-10-16,1473.24,916.41,449.2,271.35,115.29,104.6,89.55,92.31,161.6,274.93,557.29,601.21,63.02,248.18,65.85
2024-10-17,1463.96,919.66,452.1,274.0,116.39,105.91,89.19,92.42,160.56,275.54,549.24,615.32,63.33,249.08,66.05
2024-10-18,1438.84,917.32,459.2,274.46,115.38,106.36,88.72,92.83,159.86,277.56,541.87,616.13,64.22,248.35,66.69
2024-10-21,1438.4,931.74,453.36,273.35,115.19,106.42,88.7,92.78,161.44,277.69,536.6,605.53,63.65,246.59,68.14
2024-10-22,1437.43,933.95,453.41,270.11,114.28,106.3,88.98,92.67,160.51,275.43,548.0,597.43,62.21,247.05,67.25
2024-10-23,1458.67,911.36,446.68,267.96,113.93,106.64,87.97,92.84,160.67,273.87,546.47,606.07,61.88,245.1,68.14
2024-10-24,1468.06,899.07,445.9,263.93,114.99,107.37,88.4,92.33,159.73,273.93,529.88,611.55,62.61,249.26,67.91
2024-10-25,1454.55,897.5,445.05,264.09,115.14,107.98,87.86,92.27,159.37,276.76,538.17,623.74,61.5,252.7,68.65
2024-10-28,1480.73,901.54,447.88,261.23,117.83,107.69,87.88,92.24,159.32,277.8,536.3,618.28,60.71,254.28,68.64
2024-10-29,1498.52,901.44,448.27,260.7,118.07,108.03,87.89,91.98,158.39,276.11,524.02,621.26,60.83,254.59,70.32
2024-10-30,1507.47,915.82,451.11,264.2,118.18,108.52,87.55,92.3,157.26,277.64,522.14,625.38,60.78,253.22,70.44
2024-10-31,1504.97,893.85,454.3,267.32,118.33,107.58,86.85,92.0,157.61,276.82,525.77,631.85,61.21,253.28,69.95
2024-11-01,1492.04,896.0,463.75,267.36,117.71,107.77,86.68,91.98,156.62,278.91,528.66,642.18,60.38,257.05,70.31
2024-11-04,1487.5,876.01,462.57,267.27,117.69,105.75,87.87,92.07,155.67,284.75,540.85,636.25,60.18,259.13,70.59
2024-11-05,1503.51,884.91,458.66,272.15,118.9,106.23,86.92,92.48,154.58,283.98,535.25,635.7,61.01,259.71,71.52
2024-11-06,1531.0,884.39,459.93,273.61,119.07,106.88,88.16,92.48,154.5,285.91,535.78,630.78,60.21,261.94,71.91
2024-11-07,1554.06,889.59,456.64,272.9,118.27,107.61,88.01,92.77,155.61,284.23,531.27,630.77,61.24,263.32,73.95
2024-11-08,1547.62,880.44,463.23,269.35,117.35,107.26,88.07,92.98,157.4,284.04,521.16,637.32,60.52,264.35,73.88
2024-11-11,1531.98,895.15,462.2,270.48,116.93,107.59,87.32,93.03,156.54,284.17,527.18,623.17,61.12,266.75,73.82
2024-11-12,1534.75,907.44,459.93,272.73,117.05,108.97,86.8,92.72,159.1,283.79,530.46,633.2,60.89,268.09,73.34
2024-11-13,1509.84,914.65,458.08,271.23,118.32,110.36,86.48,92.31,157.91,289.58,532.57,623.65,60.12,270.23,73.43
2024-11-14,1515.17,913.7,461.39,272.11,116.96,110.36,85.77,92.36,159.21,288.92,535.64,621.44,59.8,270.74,73.65
2024-11-15,1513.78,920.92,460.9,271.3,116.68,110.53,85.66,92.21,158.36,290.38,531.23,632.6,60.19,270.25,73.91
2024-11-18,1507.83,913.26,458.31,270.96,116.87,111.64,85.41,92.49,157.33,285.86,524.71,635.93,60.21,269.06,73.99
2024-11-19,1485.83,923.65,465.72,264.72,115.02,110.19,86.74,92.72,156.45,286.94,525.17,639.37,60.99,267.59,73.5
2024-11-20,1493.75,943.4,462.16,264.29,114.21,109.91,85.94,92.67,156.4,289.69,533.06,629.37,62.01,263.92,72.79
2024-11-21,1486.94,956.68,462.52,266.84,113.57,111.23,86.05,92.35,157.1,288.51,544.07,620.71,61.2,261.91,72.5
2024-11-22,1471.21,948.46,465.57,265.37,112.81,112.22,86.26,92.5,157.91,282.65,549.74,629.25,60.35,259.86,73.46
2024-11-25,1431.98,953.34,458.59,265.63,113.04,112.62,85.54,92.22,156.79,282.63,550.16,624.56,59.48,258.81,74.62
2024-11-26,1432.29,938.38,460.88,263.86,112.92,111.15,86.05,92.01,155.63,282.73,552.25,620.72,58.89,262.49,74.57
2024-11-27,1456.96,945.7,456.48,264.88,112.41,111.14,85.8,91.74,154.57,284.48,552.55,629.46,59.65,262.24,73.8
2024-11-28,1480.52,951.63,460.23,264.47,112.88,110.59,84.09,91.71,154.45,289.23,545.62,620.75,60.05,262.91,73.76
2024-11-29,1474.83,929.78,456.25,262.25,114.63,110.94,84.58,92.06,154.22,288.4,546.01,623.51,59.7,263.66,75.53
2024-12-02,1467.14,916.73,459.43,265.67,116.33,110.18,83.84,92.07,153.12,286.44,537.04,624.33,59.72,267.46,76.41
2024-12-03,1474.34,914.0,464.43,268.13,114.4,109.21,83.15,91.95,153.45,283.77,536.42,624.75,60.69,266.22,76.91
2024-12-04,1461.13,911.08,468.42,266.73,115.02,107.26,83.65,91.52,156.08,284.3,547.69,620.71,62.02,265.82,77.78
2024-12-05,1465.99,897.74,469.73,268.11,114.88,108.44,83.45,91.69,155.5,285.49,553.58,616.16,62.23,265.68,79.16
2024-12-06,1477.3,902.68,468.91,269.6,115.08,108.09,84.11,91.47,155.0,284.28,547.36,607.39,60.37,268.46,78.15
2024-12-09,1495.14,906.07,466.56,271.36,114.72,108.27,84.97,91.52,155.67,286.16,547.08,611.89,60.6,271.76,77.83
2024-12-10,1494.43,904.39,473.25,267.15,114.88,108.3,84.56,91.43,155.02,287.32,541.55,606.66,61.26,273.02,77.38
2024-12-11,1492.27,896.32,470.33,269.81,115.07,107.31,85.14,91.68,155.82,287.49,541.34,615.24,61.44,276.11,77.92
2024-12-12,1480.6,908.7,465.92,268.49,114.52,106.15,84.65,91.64,154.99,285.43,548.65,613.76,61.97,276.66,78.09
2024-12-13,1469.74,928.19,469.06,267.71,113.66,105.23,86.23,91.64,157.15,284.37,553.38,605.2,62.24,276.36,78.79
2024-12-16,1467.29,923.09,465.73,274.51,113.25,104.59,85.77,91.79,157.57,278.78,570.92,603.64,61.39,279.35,78.36
2024-12-17,1473.08,916.52,461.76,275.42,113.53,104.96,86.53,92.41,156.84,279.39,579.73,600.63,60.8,280.68,79.6
2024-12-18,1486.5,922.74,455.66,274.55,114.17,104.25,87.16,92.68,156.16,279.51,581.45,609.46,60.6,278.98,79.56
2024-12-19,1475.93,919.12,453.78,268.96,115.07,105.89,87.42,92.66,155.56,280.01,586.64,606.78,61.35,281.55,80.22
2024-12-20,1497.45,918.05,453.62,272.62,114.6,106.88,86.98,92.68,157.19,281.24,585.37,604.89,60.84,281.16,81.33
2024-12-23,1494.32,927.16,454.86,269.28,114.93,107.67,86.9,92.53,155.69,282.19,577.29,617.15,61.18,280.46,82.38
2024-12-24,1494.73,905.41,459.15,266.86,115.95,107.58,85.41,92.27,154.92,282.0,587.02,621.94,61.41,282.79,82.75
2024-12-25,1484.89,920.98,461.64,266.15,117.18,109.05,85.6,92.12,154.27,282.18,594.71,636.72,62.54,282.69,83.54
2024-12-26,1451.58,922.37,461.0,269.84,117.16,108.87,85.87,91.91,154.27,279.0,593.14,648.28,62.53,283.79,85.22
2024-12-27,1464.4,918.14,460.34,271.94,116.98,108.87,86.0,92.11,153.96,277.74,595.43,640.78,61.31,285.57,85.74
2024-12-30,1475.29,917.65,462.76,271.66,117.22,109.06,83.94,91.81,152.24,277.92,604.97,650.02,61.78,283.72,85.06
2024-12-31,1472.07,917.77,468.53,272.58,116.07,109.77,83.11,92.2,151.79,276.31,611.66,664.23,63.3,284.81,85.65
